Reaction ID	Reaction: Links to Reaxys	Data Count	Number of Reaction Details	Reaction Rank	Record Type	Reactant	Product	Bin	Reaction	
10203476	https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID%3D10203476&database=RX&origin=ReaxysOutput&ln=	(64 of 5000)	4	100	full reaction; has preparation	2,6-dichloropyrazine; 3,4,5-Trimethoxyaniline	2-(3,4,5-trimethoxyphenylamino)-6-chloropyrazine		ClC1=CN=CC(Cl)=N1.COC1=CC(N)=CC(OC)=C1OC>>COC1=CC(NC2=CN=CC(Cl)=N2)=CC(OC)=C1OC	
10325210	https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID%3D10325210&database=RX&origin=ReaxysOutput&ln=	(65 of 5000)	8	100	full reaction; has preparation	2-methylchlorobenzene; benzylamine	N-benzyl-2-methylaniline	278768	CC1=CC=CC=C1Cl.NCC1=CC=CC=C1>>CC1=C(NCC2=CC=CC=C2)C=CC=C1	
10488879	https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID%3D10488879&database=RX&origin=ReaxysOutput&ln=	(66 of 5000)	8	100	full reaction; has preparation	2,6-Dibromopyridine; methylamine	N,N'-dimethylpyridine-2,6-diamine	286236	BrC1=CC=CC(Br)=N1.CN.CN>>CNC1=CC=CC(NC)=N1	
10847380	https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID%3D10847380&database=RX&origin=ReaxysOutput&ln=	(67 of 5000)	3	100	full reaction; has preparation	2,3-dichloro-pyridine; 2-methoxy-phenylamine	3-chloro-N-(2-methoxyphenyl)pyridin-2-amine	282384	ClC1=CC=CN=C1Cl.COC1=CC=CC=C1N>>COC1=CC=CC=C1NC1=NC=CC=C1Cl	
11278546	https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID%3D11278546&database=RX&origin=ReaxysOutput&ln=	(68 of 5000)	3	100	full reaction; has preparation	3-chloro-2,5-diethylpyrazine; 3-aminopentane	N-(1-ethyl)propyl-3,6-diethylpyrazine-2-amine	279318	CCC1=CN=C(CC)C(Cl)=N1.CCC(N)CC>>CCC(CC)NC1=NC(CC)=CN=C1CC	
23237988	https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID%3D23237988&database=RX&origin=ReaxysOutput&ln=	(69 of 5000)	3	100	full reaction; has preparation	4-bromo-5-cyanothiophene-2-carboxylic acid methyl ester; benzophenone hydrazone	4-(N'-benzhydrylidene-hydrazino)-5-cyanothiophene-2-carboxylic acid methyl ester		COC(=O)C1=CC(Br)=C(S1)C#N.NN=C(C1=CC=CC=C1)C1=CC=CC=C1>>COC(=O)C1=CC(NN=C(C2=CC=CC=C2)C2=CC=CC=C2)=C(S1)C#N	
27916563	https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID%3D27916563&database=RX&origin=ReaxysOutput&ln=	(70 of 5000)	5	100	full reaction; has preparation	2-amino-6-methyl-4-chloropyrimidine; 4-nitro-aniline	6-methyl-N4-(4-nitrophenyl)-2,4-diamino-pyrimidine	282409	CC1=CC(Cl)=NC(N)=N1.NC1=CC=C(C=C1)N(=O)=O>>CC1=CC(NC2=CC=C(C=C2)N(=O)=O)=NC(N)=N1	
27968906	https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID%3D27968906&database=RX&origin=ReaxysOutput&ln=	(71 of 5000)	9	100	full reaction; has preparation	2-chloropyridine; benzylamine	N-benzylpyridin-2-amine	279312	ClC1=CC=CC=N1.NCC1=CC=CC=C1>>C(NC1=NC=CC=C1)C1=CC=CC=C1	
28014543	https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID%3D28014543&database=RX&origin=ReaxysOutput&ln=	(72 of 5000)	4	100	full reaction; has preparation	5-Amino-2-methylpyridine; methyl 2,3-dichloro-pyridine-5-carboxylate	methyl 5-chloro-6-(6-methylpyridin-3-ylamino)nicotinate		CC1=CC=C(N)C=N1.COC(=O)C1=CC(Cl)=C(Cl)N=C1>>COC(=O)C1=CC(Cl)=C(NC2=CC=C(C)N=C2)N=C1	
28220831	https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID%3D28220831&database=RX&origin=ReaxysOutput&ln=	(73 of 5000)	7	100	full reaction; has preparation	4-chloroquinoline; p-aminoethylbenzoate	ethyl 4-(quinolin-4-ylamino)benzoate	285413	ClC1=CC=NC2=CC=CC=C12.CCOC(=O)C1=CC=C(N)C=C1>>CCOC(=O)C1=CC=C(NC2=C3C=CC=CC3=NC=C2)C=C1	
30061105	https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID%3D30061105&database=RX&origin=ReaxysOutput&ln=	(74 of 5000)	5	100	full reaction; has preparation	2-chloro-1,4-dimethoxybenzene; benzamide	N-(2,5-dimethoxyphenyl)benzamide	278768	COC1=CC=C(OC)C(Cl)=C1.NC(=O)C1=CC=CC=C1>>COC1=CC(NC(=O)C2=CC=CC=C2)=C(OC)C=C1	
31777271	https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID%3D31777271&database=RX&origin=ReaxysOutput&ln=	(75 of 5000)	3	100	full reaction; has preparation	pyridin-3-ylamine; 1-(8-bromo-5-chloro-isoquinolin-3-yl)-3-ethyl-urea	1-[5-chloro-8-(pyridin-3-ylamino)-isoquinolin-3-yl]-3-ethyl-urea	278781	NC1=CC=CN=C1.CCNC(=O)NC1=CC2=C(Cl)C=CC(Br)=C2C=N1>>CCNC(=O)NC1=CC2=C(Cl)C=CC(NC3=CC=CN=C3)=C2C=N1	
31990544	https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID%3D31990544&database=RX&origin=ReaxysOutput&ln=	(76 of 5000)	55	100	full reaction; has preparation	2-(isopropylsulfonyl)aniline; 2,4,5-trichloropyrimidine	2,5-dichloro-N-(2-(isopropylsulfonyl)phenyl)pyrimidin-4-amine	282384	CC(C)S(=O)(=O)C1=C(N)C=CC=C1.ClC1=NC=C(Cl)C(Cl)=N1>>CC(C)S(=O)(=O)C1=C(NC2=NC(Cl)=NC=C2Cl)C=CC=C1	
32937465	https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID%3D32937465&database=RX&origin=ReaxysOutput&ln=	(77 of 5000)	4	100	full reaction; has preparation	2,4-dichloro-8-methoxy quinoline; (1R,2R)-1,2-diaminocyclohexane	(1R,2R)-N1,N2-bis(4-chloro-8-methoxyquinolin-2-yl)cyclohexane-1,2-diamine	8759	COC1=C2N=C(Cl)C=C(Cl)C2=CC=C1.N[C@@H]1CCCC[C@H]1N.COC1=C2N=C(Cl)C=C(Cl)C2=CC=C1>>COC1=CC=CC2=C(Cl)C=C(N[C@@H]3CCCC[C@H]3NC3=CC(Cl)=C4C=CC=C(OC)C4=N3)N=C12	
33534445	https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID%3D33534445&database=RX&origin=ReaxysOutput&ln=	(78 of 5000)	5	100	full reaction; has preparation	tert-butyl carbazate; Ethyl 4-bromobenzoate	4-tert-butyloxycarbonylaminobenzoic acid ethyl ester	278767	CC(C)(C)OC(N)=O.CCOC(=O)C1=CC=C(Br)C=C1>>CCOC(=O)C1=CC=C(NC(=O)OC(C)(C)C)C=C1	
37050724	https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID%3D37050724&database=RX&origin=ReaxysOutput&ln=	(79 of 5000)	5	100	full reaction; has preparation	acetamide; 4-chlorobenzotrifluoride	4-(trifluromethyl)acetanilide	278769	CC(N)=O.FC(F)(F)C1=CC=C(Cl)C=C1>>CC(=O)NC1=CC=C(C=C1)C(F)(F)F	
37050726	https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID%3D37050726&database=RX&origin=ReaxysOutput&ln=	(80 of 5000)	7	100	full reaction; has preparation	benzamide; 4-chlorobenzotrifluoride	N-(4-(trifluoromethyl)phenyl)benzamide	278767	NC(=O)C1=CC=CC=C1.FC(F)(F)C1=CC=C(Cl)C=C1>>FC(F)(F)C1=CC=C(NC(=O)C2=CC=CC=C2)C=C1	
45734150	https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID%3D45734150&database=RX&origin=ReaxysOutput&ln=	(81 of 5000)	5	100	full reaction; has preparation	1-(2-fluoro-4-aminophenyl)-4-methylpiperazine; pivalic acid (2-chloro-4-(3-nitrophenoxy)-7H-pyrrolo[2,3-d]pyrimidin-7-yl)methyl ester	pivalic acid (2-(3-fluoro-4-(4-methylpiperazin-1-yl)anilino)-4-(3-nitrophenoxy)-7H-pyrrolo[2,3-d]pyrimidin-7-yl)methyl ester	279273	CN1CCN(CC1)C1=C(F)C=C(N)C=C1.CC(C)(C)C(=O)OCN1C=CC2=C(OC3=CC(=CC=C3)N(=O)=O)N=C(Cl)N=C12>>CN1CCN(CC1)C1=C(F)C=C(NC2=NC3=C(C=CN3COC(=O)C(C)(C)C)C(OC3=CC(=CC=C3)N(=O)=O)=N2)C=C1	
58607349	https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID%3D58607349&database=RX&origin=ReaxysOutput&ln=	(82 of 5000)	8	100	full reaction; has preparation	3-methoxy-2,6-dimethylaniline; 5-benzyloxy-2-bromo-3-chloropyrazine	5-benzyloxy-3-chloro-N-(3-methoxy-2,6-dimethylphenyl)pyrazin-2-amine	282372	COC1=CC=C(C)C(N)=C1C.ClC1=NC(OCC2=CC=CC=C2)=CN=C1Br>>COC1=C(C)C(NC2=NC=C(OCC3=CC=CC=C3)N=C2Cl)=C(C)C=C1	
31750	https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID%3D31750&database=RX&origin=ReaxysOutput&ln=	(83 of 5000)	8	99	full reaction; has preparation	2-aminopyridine; 2-chloropyridine	di(pyridin-2-yl)amine	282419	NC1=NC=CC=C1.ClC1=CC=CC=N1>>N(C1=NC=CC=C1)C1=NC=CC=C1	
74666	https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID%3D74666&database=RX&origin=ReaxysOutput&ln=	(84 of 5000)	6	99	full reaction; has preparation	2-Chloroquinoline; cyclohexylamine	N-cyclohexylquinolin-2-amine		ClC1=NC2=CC=CC=C2C=C1.NC1CCCCC1>>C1CCC(CC1)NC1=NC2=CC=CC=C2C=C1	
9151250	https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID%3D9151250&database=RX&origin=ReaxysOutput&ln=	(85 of 5000)	16	99	full reaction; has preparation	para-bromotoluene; benzylamine	N-Benzyl-4-methylaniline		CC1=CC=C(Br)C=C1.NCC1=CC=CC=C1>>CC1=CC=C(NCC2=CC=CC=C2)C=C1	
9209634	https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID%3D9209634&database=RX&origin=ReaxysOutput&ln=	(86 of 5000)	11	99	full reaction; has preparation	4-Cyanochlorobenzene; benzylamine	4-(benzylamino)benzonitrile	278770	ClC1=CC=C(C=C1)C#N.NCC1=CC=CC=C1>>N#CC1=CC=C(NCC2=CC=CC=C2)C=C1	
9769901	https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID%3D9769901&database=RX&origin=ReaxysOutput&ln=	(87 of 5000)	6	99	full reaction; has preparation	1-bromo-4-methoxy-benzene; hexan-1-amine	N-(n-hexyl)-p-methoxyaniline		COC1=CC=C(Br)C=C1.CCCCCCN>>CCCCCCNC1=CC=C(OC)C=C1	
9937737	https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID%3D9937737&database=RX&origin=ReaxysOutput&ln=	(88 of 5000)	14	99	full reaction; has preparation	3-Bromothianaphthene; aniline	N-phenylbenzo[b]thiophen-3-amine	285409	BrC1=CSC2=CC=CC=C12.NC1=CC=CC=C1>>N(C1=CSC2=CC=CC=C12)C1=CC=CC=C1	
10102489	https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID%3D10102489&database=RX&origin=ReaxysOutput&ln=	(89 of 5000)	8	99	full reaction; has preparation	3-Chloropyridine; cyclohexylamine	N-cyclohexylpyridin-3-amine	279416	ClC1=CN=CC=C1.NC1CCCCC1>>C1CCC(CC1)NC1=CC=CN=C1	
10123456	https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID%3D10123456&database=RX&origin=ReaxysOutput&ln=	(90 of 5000)	2	99	full reaction; has preparation	3-[6-chloro-1-(2-trimethylsilanyl-ethoxymethyl)-1H-pyrazolo[3,4-b]pyridin-3-yl]-4-methoxy-benzoic acid; 2,4-difluorophenylamine	3-[6-(2,4-difluoro-phenylamino)-1-(2-trimethylsilanyl-ethoxymethyl)-1H-pyrazolo[3,4-b]pyridin-3-yl]-4-methoxy-benzoic acid	282409	COC1=C(C=C(C=C1)C(O)=O)C1=NN(COCC[Si](C)(C)C)C2=NC(Cl)=CC=C12.NC1=CC=C(F)C=C1F>>COC1=C(C=C(C=C1)C(O)=O)C1=NN(COCC[Si](C)(C)C)C2=NC(NC3=CC=C(F)C=C3F)=CC=C12	
10153571	https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID%3D10153571&database=RX&origin=ReaxysOutput&ln=	(91 of 5000)	5	99	full reaction; has preparation	n-Octylamine; para-chlorobenzoic acid	4-(n-octylamino)benzoic acid		CCCCCCCCN.OC(=O)C1=CC=C(Cl)C=C1>>CCCCCCCCNC1=CC=C(C=C1)C(O)=O	
10271818	https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID%3D10271818&database=RX&origin=ReaxysOutput&ln=	(92 of 5000)	9	99	full reaction; has preparation	2-bromo-pyridine; benzylamine	N-benzylpyridin-2-amine	279312	BrC1=NC=CC=C1.NCC1=CC=CC=C1>>C(NC1=NC=CC=C1)C1=CC=CC=C1	
11278560	https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID%3D11278560&database=RX&origin=ReaxysOutput&ln=	(93 of 5000)	3	99	full reaction; has preparation	(1R,2S)-1-Amino-2-indanol; 3-chloro-2,5-diethylpyrazine	(1R,2S)-1-[ (3,6-diethylpyrazin-2-yl) amino]-2,3-DIHYDRO-1H-INDEN-2-OL		N[C@H]1[C@@H](O)CC2=C1C=CC=C2.CCC1=CN=C(CC)C(Cl)=N1>>CCC1=CN=C(CC)C(N[C@H]2[C@@H](O)CC3=CC=CC=C23)=N1	
24277846	https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID%3D24277846&database=RX&origin=ReaxysOutput&ln=	(94 of 5000)	4	99	full reaction; has preparation	2-Amino-4-methylpyridine; 2,6-Dibromopyridine	N-(6-bromopyridine-2-yl)-4-methylpyridin-2-amine		CC1=CC(N)=NC=C1.BrC1=CC=CC(Br)=N1>>CC1=CC=NC(NC2=CC=CC(Br)=N2)=C1	
25594996	https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID%3D25594996&database=RX&origin=ReaxysOutput&ln=	(95 of 5000)	4	99	full reaction; has preparation	O-benzyl carbamate; (3,5-dibromophenyl)(pyridin-3-yl)methanone	benzyl 3-bromo-5-nicotinoylphenylcarbamate		NC(=O)OCC1=CC=CC=C1.BrC1=CC(=CC(Br)=C1)C(=O)C1=CN=CC=C1>>BrC1=CC(NC(=O)OCC2=CC=CC=C2)=CC(=C1)C(=O)C1=CC=CN=C1	
27790029	https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID%3D27790029&database=RX&origin=ReaxysOutput&ln=	(96 of 5000)	11	99	full reaction; has preparation	4-((2-chloropyrimidin-4-yl)oxy)-3,5-dimethylbenzonitrile; 1-(tert-butoxycarbonyl)-4-aminopiperidine	tert-butyl 4-((4-(4-cyano-2,6-dimethylphenoxy)pyrimidin-2-yl)amino)piperidine-1-carboxylate		CC1=CC(=CC(C)=C1OC1=NC(Cl)=NC=C1)C#N.CC(C)(C)OC(=O)N1CCC(N)CC1>>CC1=CC(=CC(C)=C1OC1=NC(NC2CCN(CC2)C(=O)OC(C)(C)C)=NC=C1)C#N	
28524134	https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID%3D28524134&database=RX&origin=ReaxysOutput&ln=	(97 of 5000)	6	99	full reaction; has preparation	2,3-dichloro-pyridine; aniline	3-chloro-N-phenyl-2-aminopyridine	282384	ClC1=CC=CN=C1Cl.NC1=CC=CC=C1>>ClC1=C(NC2=CC=CC=C2)N=CC=C1	
28814062	https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID%3D28814062&database=RX&origin=ReaxysOutput&ln=	(98 of 5000)	2	99	full reaction; has preparation	2-bromo-pyridine; C-(7-benzyl-7-azabicyclo[2.2.1]hept-1-yl)-methylamine	(7-benzyl-7-azabicyclo[2.2.1]hept-1-ylmethyl)-pyridin-2-yl-amine		BrC1=NC=CC=C1.NCC12CCC(CC1)N2CC1=CC=CC=C1>>C(NC1=NC=CC=C1)C12CCC(CC1)N2CC1=CC=CC=C1	
29339385	https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID%3D29339385&database=RX&origin=ReaxysOutput&ln=	(99 of 5000)	2	99	full reaction; has preparation	3-bromopyridine-2,4-dicarboxylic acid dimethyl ester; 2-(Methylthio)aniline	dimethyl 3-(2-(methylthio)phenylamino)pyridine-2,4-dicarboxylate	285423	COC(=O)C1=C(Br)C(=NC=C1)C(=O)OC.CSC1=CC=CC=C1N>>COC(=O)C1=C(NC2=C(SC)C=CC=C2)C(=NC=C1)C(=O)OC	
29339404	https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID%3D29339404&database=RX&origin=ReaxysOutput&ln=	(100 of 5000)	2	99	full reaction; has preparation	3-bromopyridine-2,4-dicarboxylic acid dimethyl ester; 2-carbomethoxyaniline	dimethyl 3-(2-(methoxycarbonyl)phenylamino)pyridine-2,4-dicarboxylate	285423	COC(=O)C1=C(Br)C(=NC=C1)C(=O)OC.COC(=O)C1=CC=CC=C1N>>COC(=O)C1=CC=CC=C1NC1=C(C=CN=C1C(=O)OC)C(=O)OC	
29947752	https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID%3D29947752&database=RX&origin=ReaxysOutput&ln=	(101 of 5000)	3	99	full reaction; has preparation	8-bromo-2-(1-naphthyl)quinoline; 2,6-dimethylaniline	N-(2,6-dimethylphenyl)-2-(1-naphthyl)-8-quinolinamine	285299	BrC1=CC=CC2=CC=C(N=C12)C1=CC=CC2=C1C=CC=C2.CC1=CC=CC(C)=C1N>>CC1=CC=CC(C)=C1NC1=CC=CC2=CC=C(N=C12)C1=CC=CC2=C1C=CC=C2	
29991355	https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID%3D29991355&database=RX&origin=ReaxysOutput&ln=	(102 of 5000)	2	99	full reaction; has preparation	tert-butyl carbazate; N-[4-(8-bromo-6-tert-butyl-5-methoxy-3-quinolyl)phenyl]methanesulfonamide	C26H33N3O5S	278767	CC(C)(C)OC(N)=O.COC1=C(C=C(Br)C2=NC=C(C=C12)C1=CC=C(NS(C)(=O)=O)C=C1)C(C)(C)C>>COC1=C2C=C(C=NC2=C(NC(=O)OC(C)(C)C)C=C1C(C)(C)C)C1=CC=C(NS(C)(=O)=O)C=C1	
30738829	https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID%3D30738829&database=RX&origin=ReaxysOutput&ln=	(103 of 5000)	2	99	full reaction; has preparation	2-bromo-3-(4',5'-difluoro-2'-methyl-biphenyl-4-yloxymethyl)-benzoic acid methyl ester; 1-methyl-1-tert-butoxycarbonylhydrazine	2-(N'-tert-butoxycarbonyl-N'-methyl-hydrazino)-3-(4',5'-difluoro-2'-methyl-biphenyl-4-yloxymethyl)-benzoic acid methyl ester	285256	COC(=O)C1=C(Br)C(COC2=CC=C(C=C2)C2=C(C)C=C(F)C(F)=C2)=CC=C1.CN(N)C(=O)OC(C)(C)C>>COC(=O)C1=C(NN(C)C(=O)OC(C)(C)C)C(COC2=CC=C(C=C2)C2=CC(F)=C(F)C=C2C)=CC=C1	
33491147	https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID%3D33491147&database=RX&origin=ReaxysOutput&ln=	(104 of 5000)	3	99	full reaction; has preparation	tert-butyl 1-(3-bromo-4-fluorobenzyl)cyclopropanecarboxylate; benzylamine	tert-butyl 1-[3-(benzylamino)-4-fluorobenzyl]cyclopropanecarboxylate	278771	CC(C)(C)OC(=O)C1(CC2=CC(Br)=C(F)C=C2)CC1.NCC1=CC=CC=C1>>CC(C)(C)OC(=O)C1(CC2=CC(NCC3=CC=CC=C3)=C(F)C=C2)CC1	
33973911	https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID%3D33973911&database=RX&origin=ReaxysOutput&ln=	(105 of 5000)	3	99	full reaction; has preparation	tert-butyl 6-bromo-2-(1-(tert-butoxycarbonyl)-1H-pyrazol-4-yl)-1H-pyrrolo[3,2-c]pyridine-1-carboxylate; 4-methoxy-aniline	tert-butyl 2-(1-(tert-butoxycarbonyl)-1H-pyrazol-4-yl)-6-(4-methoxyphenylamino)-1H-pyrrolo[3,2-c]pyridine-1-carboxylate	282390	CC(C)(C)OC(=O)N1C=C(C=N1)C1=CC2=C(C=C(Br)N=C2)N1C(=O)OC(C)(C)C.COC1=CC=C(N)C=C1>>COC1=CC=C(NC2=CC3=C(C=C(N3C(=O)OC(C)(C)C)C3=CN(N=C3)C(=O)OC(C)(C)C)C=N2)C=C1	
34669388	https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID%3D34669388&database=RX&origin=ReaxysOutput&ln=	(106 of 5000)	6	99	full reaction; has preparation	bromochlorobenzene; benzamide	N-(4-chlorophenyl)benzamide	278768	ClC1=CC=C(Br)C=C1.NC(=O)C1=CC=CC=C1>>ClC1=CC=C(NC(=O)C2=CC=CC=C2)C=C1	
34766155	https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID%3D34766155&database=RX&origin=ReaxysOutput&ln=	(107 of 5000)	14	99	full reaction; has preparation	tert-butyl carbamate; 2-bromo-5-tosyl-5H-pyrrolo[2,3-b]pyrazine	tert-butyl (5-tosyl-5H-pyrrolo[2,3-b]pyrazin-2-yl)carbamate	282391	CC(C)(C)OC(N)=O.CC1=CC=C(C=C1)S(=O)(=O)N1C=CC2=NC(Br)=CN=C12>>CC1=CC=C(C=C1)S(=O)(=O)N1C=CC2=NC(NC(=O)OC(C)(C)C)=CN=C12	
36234020	https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID%3D36234020&database=RX&origin=ReaxysOutput&ln=	(108 of 5000)	5	99	full reaction; has preparation	N-butylamine; para-nitrophenyl bromide	N-butyl-4-nitroaniline	278809	CCCCN.BrC1=CC=C(C=C1)N(=O)=O>>CCCCNC1=CC=C(C=C1)N(=O)=O	
45501239	https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID%3D45501239&database=RX&origin=ReaxysOutput&ln=	(109 of 5000)	6	99	full reaction; has preparation	2-bromo-5-tosyl-5H-pyrrolo[2,3-b]pyrazine; urethane	ethyl (5-tosyl-5H-pyrrolo[2,3-b]pyrazin-2-yl)carbamate	282391	CC1=CC=C(C=C1)S(=O)(=O)N1C=CC2=NC(Br)=CN=C12.CCOC(N)=O>>CCOC(=O)NC1=CN=C2N(C=CC2=N1)S(=O)(=O)C1=CC=C(C)C=C1	
4507933	https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID%3D4507933&database=RX&origin=ReaxysOutput&ln=	(110 of 5000)	7	98	full reaction; has preparation	3-Bromopyridine; cyclohexylamine	N-cyclohexylpyridin-3-amine	279416	BrC1=CN=CC=C1.NC1CCCCC1>>C1CCC(CC1)NC1=CC=CN=C1	
4933017	https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID%3D4933017&database=RX&origin=ReaxysOutput&ln=	(111 of 5000)	4	98	full reaction; has preparation	benzophenone hydrazone; p-trifluoromethylphenyl bromide	1-(diphenylmethylene)-2-(4-(trifluoromethyl)phenyl)hydrazine	285256	NN=C(C1=CC=CC=C1)C1=CC=CC=C1.FC(F)(F)C1=CC=C(Br)C=C1>>FC(F)(F)C1=CC=C(NN=C(C2=CC=CC=C2)C2=CC=CC=C2)C=C1	
4985771	https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID%3D4985771&database=RX&origin=ReaxysOutput&ln=	(112 of 5000)	4	98	full reaction; has preparation	Methyl 4-chlorobenzoate; hexan-1-amine	methyl 4-(hexylamino)benzoate	278809	COC(=O)C1=CC=C(Cl)C=C1.CCCCCCN>>CCCCCCNC1=CC=C(C=C1)C(=O)OC	
5140359	https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID%3D5140359&database=RX&origin=ReaxysOutput&ln=	(113 of 5000)	4	98	full reaction; has preparation	n-Octylamine; 2-Chloroanisole	N-(2-methoxyphenyl)octylamine	278789	CCCCCCCCN.COC1=C(Cl)C=CC=C1>>CCCCCCCCNC1=CC=CC=C1OC	
8739687	https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID%3D8739687&database=RX&origin=ReaxysOutput&ln=	(114 of 5000)	5	98	full reaction; has preparation	3-Bromopyridine; Cyclopropylamine	N-cyclopropylpyridin-3-amine	279416	BrC1=CN=CC=C1.NC1CC1>>C1CC1NC1=CC=CN=C1	
10129349	https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID%3D10129349&database=RX&origin=ReaxysOutput&ln=	(115 of 5000)	6	98	full reaction; has preparation	para-chloroacetophenone; benzylamine	p-(benzylamino)acetophenone	278770	CC(=O)C1=CC=C(Cl)C=C1.NCC1=CC=CC=C1>>CC(=O)C1=CC=C(NCC2=CC=CC=C2)C=C1	
10457716	https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID%3D10457716&database=RX&origin=ReaxysOutput&ln=	(116 of 5000)	4	98	full reaction; has preparation	3-Chloropyridine; 2,4,6-trimethylaniline	N-(3-pyridyl)-N-(2,4,6-trimethylphenyl)amine	285423	ClC1=CN=CC=C1.CC1=CC(C)=C(N)C(C)=C1>>CC1=CC(C)=C(NC2=CC=CN=C2)C(C)=C1	
10532542	https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID%3D10532542&database=RX&origin=ReaxysOutput&ln=	(117 of 5000)	14	98	full reaction; has preparation	1-bromo-4-methoxy-benzene; N-butylamine	N-butyl-4-methoxyaniline		COC1=CC=C(Br)C=C1.CCCCN>>CCCCNC1=CC=C(OC)C=C1	
25831413	https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID%3D25831413&database=RX&origin=ReaxysOutput&ln=	(118 of 5000)	2	98	full reaction; has preparation	pyridin-3-ylamine; 3-Bromopyridine	di(pyridin-3-yl)amine		NC1=CC=CN=C1.BrC1=CN=CC=C1>>N(C1=CC=CN=C1)C1=CC=CN=C1	
25840097	https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID%3D25840097&database=RX&origin=ReaxysOutput&ln=	(119 of 5000)	2	98	full reaction; has preparation	2-methyl-2-phenylpropylamine; 1-Chloro-8-methoxyisoquinoline	8-methoxy-N-(2-methyl-2-phenylpropyl)isoquinolin-1-amine		CC(C)(CN)C1=CC=CC=C1.COC1=C2C(Cl)=NC=CC2=CC=C1>>COC1=CC=CC2=CC=NC(NCC(C)(C)C3=CC=CC=C3)=C12	
