Reaction ID	Reaction: Links to Reaxys	Data Count	Number of Reaction Details	Reaction Rank	Record Type	Reactant	Product	Bin	Reaction	
29113715	https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID%3D29113715&database=RX&origin=ReaxysOutput&ln=	(48 of 2869)	1	69	full reaction; has preparation	2-(5-bromopyridin-3-yl)-8,9-dimethoxybenzo[c][2,7]naphthyridin-4-amine; 2-(4'-aminophenyl)ethyl alcohol	2-(4-{[5-(4-amino-8,9-dimethoxybenzo[c][2,7]naphthyridin-2-yl)pyridin-3-yl]amino}phenyl)ethanol	285423	COC1=CC2=NC=C3C(N)=NC(=CC3=C2C=C1OC)C1=CC(Br)=CN=C1.NC1=CC=C(CCO)C=C1>>COC1=CC2=NC=C3C(N)=NC(=CC3=C2C=C1OC)C1=CN=CC(NC2=CC=C(CCO)C=C2)=C1	
29113716	https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID%3D29113716&database=RX&origin=ReaxysOutput&ln=	(49 of 2869)	1	69	full reaction; has preparation	2-(5-bromopyridin-3-yl)-8,9-dimethoxybenzo[c][2,7]naphthyridin-4-amine; N-phenyl-1,2-benzenediamine	N-[5-(4-amino-8,9-dimethoxybenzo[c][2,7]naphthyridin-2-yl)pyridin-3-yl]-N'-phenylbenzene-1,2-diamine	285423	COC1=CC2=NC=C3C(N)=NC(=CC3=C2C=C1OC)C1=CC(Br)=CN=C1.NC1=C(NC2=CC=CC=C2)C=CC=C1>>COC1=CC2=NC=C3C(N)=NC(=CC3=C2C=C1OC)C1=CN=CC(NC2=CC=CC=C2NC2=CC=CC=C2)=C1	
29179079	https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID%3D29179079&database=RX&origin=ReaxysOutput&ln=	(50 of 2869)	1	69	full reaction; has preparation	3-aminopyridazine; 4-chloroquinazoline-6-yl acetate	C14H11N5O2	279260	NC1=CC=CN=N1.CC(=O)OC1=CC=C2N=CN=C(Cl)C2=C1>>CC(=O)OC1=CC=C2N=CN=C(NC3=CC=CN=N3)C2=C1	
29179084	https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID%3D29179084&database=RX&origin=ReaxysOutput&ln=	(51 of 2869)	1	69	full reaction; has preparation	3-methyl-1,2,4-thiadiazol-5-amine; 4-chloroquinazoline-6-yl acetate	C13H11N5O2S	279260	CC1=NSC(N)=N1.CC(=O)OC1=CC=C2N=CN=C(Cl)C2=C1>>CC(=O)OC1=CC=C2N=CN=C(NC3=NC(C)=NS3)C2=C1	
29179124	https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID%3D29179124&database=RX&origin=ReaxysOutput&ln=	(52 of 2869)	1	69	full reaction; has preparation	2-amino-5-chloropyrazine; 4-chloroquinazoline-6-yl acetate	C14H10ClN5O2	279260	NC1=NC=C(Cl)N=C1.CC(=O)OC1=CC=C2N=CN=C(Cl)C2=C1>>CC(=O)OC1=CC=C2N=CN=C(NC3=CN=C(Cl)C=N3)C2=C1	
29220062	https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID%3D29220062&database=RX&origin=ReaxysOutput&ln=	(53 of 2869)	1	69	full reaction; has preparation	2-Amino-6-methylpyridine; 6-Chloronicotinic acid methyl ester	C13H13N3O2		CC1=CC=CC(N)=N1.COC(=O)C1=CC=C(Cl)N=C1>>COC(=O)C1=CN=C(NC2=NC(C)=CC=C2)C=C1	
29220068	https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID%3D29220068&database=RX&origin=ReaxysOutput&ln=	(54 of 2869)	1	69	full reaction; has preparation	5-chloro-2-pyridylamine; 6-Chloronicotinic acid methyl ester	C12H10ClN3O2		NC1=CC=C(Cl)C=N1.COC(=O)C1=CC=C(Cl)N=C1>>COC(=O)C1=CN=C(NC2=NC=C(Cl)C=C2)C=C1	
29220094	https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID%3D29220094&database=RX&origin=ReaxysOutput&ln=	(55 of 2869)	1	69	full reaction; has preparation	6-Chloronicotinic acid methyl ester; cyclohexylamine	C13H18N2O2		COC(=O)C1=CC=C(Cl)N=C1.NC1CCCCC1>>COC(=O)C1=CN=C(NC2CCCCC2)C=C1	
29220095	https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID%3D29220095&database=RX&origin=ReaxysOutput&ln=	(56 of 2869)	1	69	full reaction; has preparation	6-Chloronicotinic acid methyl ester; 4-chloro-aniline	methyl 6-((4-chlorophenyl)amino)nicotinate		COC(=O)C1=CC=C(Cl)N=C1.NC1=CC=C(Cl)C=C1>>COC(=O)C1=CN=C(NC2=CC=C(Cl)C=C2)C=C1	
29220096	https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID%3D29220096&database=RX&origin=ReaxysOutput&ln=	(57 of 2869)	1	69	full reaction; has preparation	6-Chloronicotinic acid methyl ester; o-chloroaniline	C13H11ClN2O2		COC(=O)C1=CC=C(Cl)N=C1.NC1=C(Cl)C=CC=C1>>COC(=O)C1=CN=C(NC2=C(Cl)C=CC=C2)C=C1	
29220097	https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID%3D29220097&database=RX&origin=ReaxysOutput&ln=	(58 of 2869)	1	69	full reaction; has preparation	6-Chloronicotinic acid methyl ester; 4-fluoroaniline	C13H11FN2O2		COC(=O)C1=CC=C(Cl)N=C1.NC1=CC=C(F)C=C1>>COC(=O)C1=CN=C(NC2=CC=C(F)C=C2)C=C1	
29220104	https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID%3D29220104&database=RX&origin=ReaxysOutput&ln=	(59 of 2869)	1	69	full reaction; has preparation	4-chloro-aniline; methyl 6-chloro-3-pyridazinecarboxylate	C12H10ClN3O2		NC1=CC=C(Cl)C=C1.COC(=O)C1=CC=C(Cl)N=N1>>COC(=O)C1=NN=C(NC2=CC=C(Cl)C=C2)C=C1	
29220105	https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID%3D29220105&database=RX&origin=ReaxysOutput&ln=	(60 of 2869)	1	69	full reaction; has preparation	4-chloro-aniline; 2-chloro-pyrimidine-5-carboxylic acid methyl ester	C12H10ClN3O2		NC1=CC=C(Cl)C=C1.COC(=O)C1=CN=C(Cl)N=C1>>COC(=O)C1=CN=C(NC2=CC=C(Cl)C=C2)N=C1	
29241248	https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID%3D29241248&database=RX&origin=ReaxysOutput&ln=	(61 of 2869)	1	69	full reaction; has preparation	tert-butyl N-[(1R)-2-amino-1-methylethyl]carbamate; C18H11ClO3S	C26H28N2O5S		C[C@H](CN)NC(=O)OC(C)(C)C.COC(=O)C1=C(Cl)C2=C3C=C(OC3=CC=C2S1)C1=CC=CC=C1>>COC(=O)C1=C(NC[C@@H](C)NC(=O)OC(C)(C)C)C2=C3C=C(OC3=CC=C2S1)C1=CC=CC=C1	
29241249	https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID%3D29241249&database=RX&origin=ReaxysOutput&ln=	(62 of 2869)	1	69	full reaction; has preparation	tert-butyl N-[(1R)-2-amino-1-methylethyl]carbamate; C12H7ClO3S	C20H24N2O5S		C[C@H](CN)NC(=O)OC(C)(C)C.COC(=O)C1=C(Cl)C2=C3C=COC3=CC=C2S1>>COC(=O)C1=C(NC[C@@H](C)NC(=O)OC(C)(C)C)C2=C3C=COC3=CC=C2S1	
29250272	https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID%3D29250272&database=RX&origin=ReaxysOutput&ln=	(63 of 2869)	1	69	full reaction; has preparation	tert-butyl N-[(1R)-2-amino-1-methylethyl]carbamate; methyl 3-chloro-5-methoxybenzo[b]thiophene-2-carboxylate	C19H26N2O5S		C[C@H](CN)NC(=O)OC(C)(C)C.COC(=O)C1=C(Cl)C2=CC(OC)=CC=C2S1>>COC(=O)C1=C(NC[C@@H](C)NC(=O)OC(C)(C)C)C2=CC(OC)=CC=C2S1	
29250273	https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID%3D29250273&database=RX&origin=ReaxysOutput&ln=	(64 of 2869)	1	69	full reaction; has preparation	methyl 3-chloro-5-methoxybenzo[b]thiophene-2-carboxylate; C11H22N2O3	C22H30N2O6S		COC(=O)C1=C(Cl)C2=CC(OC)=CC=C2S1.CC(C)(C)OC(=O)N1[C@@H](CN)COC1(C)C>>COC(=O)C1=C(NC[C@H]2COC(C)(C)N2C(=O)OC(C)(C)C)C2=CC(OC)=CC=C2S1	
29250291	https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID%3D29250291&database=RX&origin=ReaxysOutput&ln=	(65 of 2869)	1	69	full reaction; has preparation	methyl 3-chloro-5-methoxybenzo[b]thiophene-2-carboxylate; C10H22N2O2	C21H30N2O5S		COC(=O)C1=C(Cl)C2=CC(OC)=CC=C2S1.CCC[C@H](CN)NC(=O)OC(C)(C)C>>CCC[C@H](CNC1=C(SC2=CC=C(OC)C=C12)C(=O)OC)NC(=O)OC(C)(C)C	
29250297	https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID%3D29250297&database=RX&origin=ReaxysOutput&ln=	(66 of 2869)	1	69	full reaction; has preparation	methyl 3-chloro-5-methoxybenzo[b]thiophene-2-carboxylate; N-BOC-1,2-diaminoethane	C18H24N2O5S		COC(=O)C1=C(Cl)C2=CC(OC)=CC=C2S1.CC(C)(C)OC(=O)NCCN>>COC(=O)C1=C(NCCNC(=O)OC(C)(C)C)C2=CC(OC)=CC=C2S1	
29250300	https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID%3D29250300&database=RX&origin=ReaxysOutput&ln=	(67 of 2869)	1	69	full reaction; has preparation	methyl 3-chloro-5-methoxybenzo[b]thiophene-2-carboxylate; (S)-tert-butyl 1-aminopropan-2-ylcarbamate	C19H26N2O5S		COC(=O)C1=C(Cl)C2=CC(OC)=CC=C2S1.[H][C@](C)(CN)NC(=O)OC(C)(C)C>>COC(=O)C1=C(NC[C@H](C)NC(=O)OC(C)(C)C)C2=CC(OC)=CC=C2S1	
29321740	https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID%3D29321740&database=RX&origin=ReaxysOutput&ln=	(68 of 2869)	1	69	full reaction; has preparation	tert-butyl 3-amino-5-isopropoxy-1H-pyrazole-1-carboxylate; 6-chloro-N-[(1S)-1-(5-fluoropyridin-2-yl)ethyl]pyrazin-2-amine	C17H20FN7O		CC(C)OC1=CC(N)=NN1C(=O)OC(C)(C)C.C[C@H](NC1=NC(Cl)=CN=C1)C1=NC=C(F)C=C1>>CC(C)OC1=CC(NC2=CN=CC(N[C@@H](C)C3=CC=C(F)C=N3)=N2)=NN1	
29321741	https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID%3D29321741&database=RX&origin=ReaxysOutput&ln=	(69 of 2869)	1	69	full reaction; has preparation	tert-butyl 3-amino-5-methoxy-1H-pyrazole-1-carboxylate; 6-chloro-N-[(1S)-1-(5-fluoropyridin-2-yl)ethyl]pyrazin-2-amine	N-[(1S)-1-(5-fluoropyridin-2-yl)ethyl]-N-(5-methoxy-1-pyrazol-3-yl)pyrazine-2,6-diamine		COC1=CC(N)=NN1C(=O)OC(C)(C)C.C[C@H](NC1=NC(Cl)=CN=C1)C1=NC=C(F)C=C1>>COC1=CC(NC2=CN=CC(N[C@@H](C)C3=CC=C(F)C=N3)=N2)=NN1	
29321742	https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID%3D29321742&database=RX&origin=ReaxysOutput&ln=	(70 of 2869)	1	69	full reaction; has preparation	6-chloro-N-[(1S)-1-(5-fluoropyridin-2-yl)ethyl]pyrazin-2-amine; tert-butyl 3-amino-5-methyl-1H-pyrazole-1-carboxylate	N-[(1S)-1-(5-fluoropyridin-2-yl)ethyl]-N-(5-methyl-1-pyrazol-3-yl)pyrazine-2,6-diamine		C[C@H](NC1=NC(Cl)=CN=C1)C1=NC=C(F)C=C1.CC1=CC(N)=NN1C(=O)OC(C)(C)C>>C[C@H](NC1=NC(NC2=NNC(C)=C2)=CN=C1)C1=CC=C(F)C=N1	
29325598	https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID%3D29325598&database=RX&origin=ReaxysOutput&ln=	(71 of 2869)	1	69	full reaction; has preparation	4,7,10-trioxa-1,13-diaminotridecane; 1,3-dibromobenzene	N1,N3-bis(3-{2-[2-(3-aminopropoxy)ethoxy]ethoxy}propyl)benzene-1,3-diamine		NCCCOCCOCCOCCCN.BrC1=CC(Br)=CC=C1.NCCCOCCOCCOCCCN>>NCCCOCCOCCOCCCNC1=CC(NCCCOCCOCCOCCCN)=CC=C1	
29325600	https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID%3D29325600&database=RX&origin=ReaxysOutput&ln=	(72 of 2869)	1	69	full reaction; has preparation	4,7,10-trioxa-1,13-diaminotridecane; 1-chloroanthracene	N-(3-{2-[2-(3-aminopropoxy)ethoxy]ethoxy}propyl)anthracen-1-amine		NCCCOCCOCCOCCCN.ClC1=CC=CC2=CC3=CC=CC=C3C=C12>>NCCCOCCOCCOCCCNC1=C2C=C3C=CC=CC3=CC2=CC=C1	
29352141	https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID%3D29352141&database=RX&origin=ReaxysOutput&ln=	(73 of 2869)	1	69	full reaction; has preparation	pyridin-3-ylamine; C21H27ClN6O2	C26H32N8O2		NC1=CC=CN=C1.CC(C)(C)OC(=O)N1CCN(CC1)C1=NC(NC2CC3=C(C2)C=CC=C3)=NC(Cl)=N1>>CC(C)(C)OC(=O)N1CCN(CC1)C1=NC(NC2CC3=C(C2)C=CC=C3)=NC(NC2=CC=CN=C2)=N1	
29352150	https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID%3D29352150&database=RX&origin=ReaxysOutput&ln=	(74 of 2869)	1	69	full reaction; has preparation	4-aminopyridine; C22H28ClN5O2	C27H33N7O2		NC1=CC=NC=C1.CC(C)(C)OC(=O)N1CCN(CC1)C1=NC(NC2CC3=C(C2)C=CC=C3)=CC(Cl)=N1>>CC(C)(C)OC(=O)N1CCN(CC1)C1=NC(NC2CC3=C(C2)C=CC=C3)=CC(NC2=CC=NC=C2)=N1	
29352151	https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID%3D29352151&database=RX&origin=ReaxysOutput&ln=	(75 of 2869)	1	69	full reaction; has preparation	4-aminopyridine; C22H28ClN5O2	C27H33N7O2		NC1=CC=NC=C1.CC(C)(C)OC(=O)N1CCN(CC1)C1=NC(NC2CC3=C(C2)C=CC=C3)=NC(Cl)=C1>>CC(C)(C)OC(=O)N1CCN(CC1)C1=NC(NC2CC3=C(C2)C=CC=C3)=NC(NC2=CC=NC=C2)=C1	
29352160	https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID%3D29352160&database=RX&origin=ReaxysOutput&ln=	(76 of 2869)	1	69	full reaction; has preparation	2-aminopyridine; C21H27ClN6O2	C26H32N8O2		NC1=NC=CC=C1.CC(C)(C)OC(=O)N1CCN(CC1)C1=NC(NC2CC3=C(C2)C=CC=C3)=NC(Cl)=N1>>CC(C)(C)OC(=O)N1CCN(CC1)C1=NC(NC2CC3=C(C2)C=CC=C3)=NC(NC2=CC=CC=N2)=N1	
29438706	https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID%3D29438706&database=RX&origin=ReaxysOutput&ln=	(77 of 2869)	1	69	full reaction; has preparation	C19H14ClFN2O; (S)-1-phenyl-ethylamine	C27H24FN3O		FC1=CC=C(CN(C(=O)C2=CC=CC=C2)C2=CC=NC(Cl)=C2)C=C1.[H][C@@](C)(N)C1=CC=CC=C1>>C[C@H](NC1=NC=CC(=C1)N(CC1=CC=C(F)C=C1)C(=O)C1=CC=CC=C1)C1=CC=CC=C1	
29438707	https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID%3D29438707&database=RX&origin=ReaxysOutput&ln=	(78 of 2869)	1	69	full reaction; has preparation	C14H12ClFN2O; (S)-1-phenyl-ethylamine	C22H22FN3O		CC(=O)N(CC1=CC=C(F)C=C1)C1=CC=NC(Cl)=C1.[H][C@@](C)(N)C1=CC=CC=C1>>C[C@H](NC1=NC=CC(=C1)N(CC1=CC=C(F)C=C1)C(C)=O)C1=CC=CC=C1	
29438709	https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID%3D29438709&database=RX&origin=ReaxysOutput&ln=	(79 of 2869)	1	69	full reaction; has preparation	C13H10ClFN2O; (S)-1-phenyl-ethylamine	C21H20FN3O		FC1=CC=C(CN(C=O)C2=CC=NC(Cl)=C2)C=C1.[H][C@@](C)(N)C1=CC=CC=C1>>C[C@H](NC1=CC(=CC=N1)N(CC1=CC=C(F)C=C1)C=O)C1=CC=CC=C1	
29438712	https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID%3D29438712&database=RX&origin=ReaxysOutput&ln=	(80 of 2869)	1	69	full reaction; has preparation	C23H16ClFN2O; (S)-1-phenyl-ethylamine	C31H26FN3O		FC1=CC=C(CN(C(=O)C2=CC=C3C=CC=CC3=C2)C2=CC=NC(Cl)=C2)C=C1.[H][C@@](C)(N)C1=CC=CC=C1>>C[C@H](NC1=NC=CC(=C1)N(CC1=CC=C(F)C=C1)C(=O)C1=CC=C2C=CC=CC2=C1)C1=CC=CC=C1	
29438713	https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID%3D29438713&database=RX&origin=ReaxysOutput&ln=	(81 of 2869)	1	69	full reaction; has preparation	C23H16ClFN2O; (R)-1-phenyl-ethyl-amine	C31H26FN3O		FC1=CC=C(CN(C(=O)C2=CC=C3C=CC=CC3=C2)C2=CC=NC(Cl)=C2)C=C1.[H][C@](C)(N)C1=CC=CC=C1>>C[C@@H](NC1=NC=CC(=C1)N(CC1=CC=C(F)C=C1)C(=O)C1=CC=C2C=CC=CC2=C1)C1=CC=CC=C1	
29438714	https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID%3D29438714&database=RX&origin=ReaxysOutput&ln=	(82 of 2869)	1	69	full reaction; has preparation	C23H16ClFN2O; cyclohexylamine	C29H28FN3O		FC1=CC=C(CN(C(=O)C2=CC=C3C=CC=CC3=C2)C2=CC=NC(Cl)=C2)C=C1.NC1CCCCC1>>FC1=CC=C(CN(C(=O)C2=CC=C3C=CC=CC3=C2)C2=CC(NC3CCCCC3)=NC=C2)C=C1	
29438715	https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID%3D29438715&database=RX&origin=ReaxysOutput&ln=	(83 of 2869)	1	69	full reaction; has preparation	C23H16ClFN2O; isopropylamine	C26H24FN3O		FC1=CC=C(CN(C(=O)C2=CC=C3C=CC=CC3=C2)C2=CC=NC(Cl)=C2)C=C1.CC(C)N>>CC(C)NC1=NC=CC(=C1)N(CC1=CC=C(F)C=C1)C(=O)C1=CC=C2C=CC=CC2=C1	
29438716	https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID%3D29438716&database=RX&origin=ReaxysOutput&ln=	(84 of 2869)	1	69	full reaction; has preparation	C23H16ClFN2O; benzylamine	C30H24FN3O		FC1=CC=C(CN(C(=O)C2=CC=C3C=CC=CC3=C2)C2=CC=NC(Cl)=C2)C=C1.NCC1=CC=CC=C1>>FC1=CC=C(CN(C(=O)C2=CC=C3C=CC=CC3=C2)C2=CC(NCC3=CC=CC=C3)=NC=C2)C=C1	
29438746	https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID%3D29438746&database=RX&origin=ReaxysOutput&ln=	(85 of 2869)	1	69	full reaction; has preparation	C17H18ClN3O2; (S)-1-phenyl-ethylamine	C25H28N4O2		CC(C)CN(C(=O)C1=CC2=C(OCC2)C=C1)C1=CC=NC(Cl)=N1.[H][C@@](C)(N)C1=CC=CC=C1>>CC(C)CN(C(=O)C1=CC=C2OCCC2=C1)C1=NC(N[C@@H](C)C2=CC=CC=C2)=NC=C1	
29438747	https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID%3D29438747&database=RX&origin=ReaxysOutput&ln=	(86 of 2869)	1	69	full reaction; has preparation	C17H16ClN3O2; (S)-1-phenyl-ethylamine	C25H26N4O2		ClC1=NC(=CC=N1)N(CC1CC1)C(=O)C1=CC2=C(OCC2)C=C1.[H][C@@](C)(N)C1=CC=CC=C1>>C[C@H](NC1=NC=CC(=N1)N(CC1CC1)C(=O)C1=CC=C2OCCC2=C1)C1=CC=CC=C1	
29438748	https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID%3D29438748&database=RX&origin=ReaxysOutput&ln=	(87 of 2869)	1	69	full reaction; has preparation	C16H16ClN3O3; (S)-1-phenyl-ethylamine	C24H26N4O3		COCCN(C(=O)C1=CC2=C(OCC2)C=C1)C1=CC=NC(Cl)=N1.[H][C@@](C)(N)C1=CC=CC=C1>>COCCN(C(=O)C1=CC=C2OCCC2=C1)C1=NC(N[C@@H](C)C2=CC=CC=C2)=NC=C1	
29438749	https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID%3D29438749&database=RX&origin=ReaxysOutput&ln=	(88 of 2869)	1	69	full reaction; has preparation	C19H20ClN3O3; (S)-1-phenyl-ethylamine	C27H30N4O3		ClC1=NC(=CC=N1)N(CC1CCOCC1)C(=O)C1=CC2=C(OCC2)C=C1.[H][C@@](C)(N)C1=CC=CC=C1>>C[C@H](NC1=NC=CC(=N1)N(CC1CCOCC1)C(=O)C1=CC=C2OCCC2=C1)C1=CC=CC=C1	
29438750	https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID%3D29438750&database=RX&origin=ReaxysOutput&ln=	(89 of 2869)	1	69	full reaction; has preparation	tert-butyl (4-aminocyclohexyl)carbamate; C24H29ClN4O4	C35H50N6O6		CC(C)(C)OC(=O)NC1CCC(N)CC1.CC(C)(C)OC(=O)N1CCC(CN(C(=O)C2=CC3=C(OCC3)C=C2)C2=CC=NC(Cl)=N2)CC1>>CC(C)(C)OC(=O)NC1CCC(CC1)NC1=NC(=CC=N1)N(CC1CCN(CC1)C(=O)OC(C)(C)C)C(=O)C1=CC2=C(OCC2)C=C1	
29438751	https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID%3D29438751&database=RX&origin=ReaxysOutput&ln=	(90 of 2869)	1	69	full reaction; has preparation	C24H29ClN4O4; 2-amino-1-methoxybutane	C29H41N5O5		CC(C)(C)OC(=O)N1CCC(CN(C(=O)C2=CC3=C(OCC3)C=C2)C2=CC=NC(Cl)=N2)CC1.CCC(N)COC>>CCC(COC)NC1=NC(=CC=N1)N(CC1CCN(CC1)C(=O)OC(C)(C)C)C(=O)C1=CC2=C(OCC2)C=C1	
29438752	https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID%3D29438752&database=RX&origin=ReaxysOutput&ln=	(91 of 2869)	1	69	full reaction; has preparation	C24H29ClN4O4; (S)-1-phenyl-ethylamine	C32H39N5O4		CC(C)(C)OC(=O)N1CCC(CN(C(=O)C2=CC3=C(OCC3)C=C2)C2=CC=NC(Cl)=N2)CC1.[H][C@@](C)(N)C1=CC=CC=C1>>C[C@H](NC1=NC(=CC=N1)N(CC1CCN(CC1)C(=O)OC(C)(C)C)C(=O)C1=CC2=C(OCC2)C=C1)C1=CC=CC=C1	
29438753	https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID%3D29438753&database=RX&origin=ReaxysOutput&ln=	(92 of 2869)	1	69	full reaction; has preparation	C24H29ClN4O4; p-hydroxycyclohexylamine	C30H41N5O5		CC(C)(C)OC(=O)N1CCC(CN(C(=O)C2=CC3=C(OCC3)C=C2)C2=CC=NC(Cl)=N2)CC1.NC1CCC(O)CC1>>CC(C)(C)OC(=O)N1CCC(CN(C(=O)C2=CC=C3OCCC3=C2)C2=NC(NC3CCC(O)CC3)=NC=C2)CC1	
29438754	https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID%3D29438754&database=RX&origin=ReaxysOutput&ln=	(93 of 2869)	1	69	full reaction; has preparation	C24H29ClN4O4; 2-Amino-2-methyl-1-propanol	C28H39N5O5		CC(C)(C)OC(=O)N1CCC(CN(C(=O)C2=CC3=C(OCC3)C=C2)C2=CC=NC(Cl)=N2)CC1.CC(C)(N)CO>>CC(C)(C)OC(=O)N1CCC(CN(C(=O)C2=CC3=C(OCC3)C=C2)C2=CC=NC(NC(C)(C)CO)=N2)CC1	
29438755	https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID%3D29438755&database=RX&origin=ReaxysOutput&ln=	(94 of 2869)	1	69	full reaction; has preparation	C24H29ClN4O4; (1S)-2-methoxy-1-methylethylamine	C28H39N5O5		CC(C)(C)OC(=O)N1CCC(CN(C(=O)C2=CC3=C(OCC3)C=C2)C2=CC=NC(Cl)=N2)CC1.COC[C@H](C)N>>COC[C@H](C)NC1=NC(=CC=N1)N(CC1CCN(CC1)C(=O)OC(C)(C)C)C(=O)C1=CC2=C(OCC2)C=C1	
29438756	https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID%3D29438756&database=RX&origin=ReaxysOutput&ln=	(95 of 2869)	1	69	full reaction; has preparation	C24H29ClN4O4; isopropylamine	C27H37N5O4		CC(C)(C)OC(=O)N1CCC(CN(C(=O)C2=CC3=C(OCC3)C=C2)C2=CC=NC(Cl)=N2)CC1.CC(C)N>>CC(C)NC1=NC(=CC=N1)N(CC1CCN(CC1)C(=O)OC(C)(C)C)C(=O)C1=CC2=C(OCC2)C=C1	
29438757	https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID%3D29438757&database=RX&origin=ReaxysOutput&ln=	(96 of 2869)	1	69	full reaction; has preparation	C24H29ClN4O4; Cyclopropylamine	C27H35N5O4		CC(C)(C)OC(=O)N1CCC(CN(C(=O)C2=CC3=C(OCC3)C=C2)C2=CC=NC(Cl)=N2)CC1.NC1CC1>>CC(C)(C)OC(=O)N1CCC(CN(C(=O)C2=CC3=C(OCC3)C=C2)C2=CC=NC(NC3CC3)=N2)CC1	
29438758	https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID%3D29438758&database=RX&origin=ReaxysOutput&ln=	(97 of 2869)	1	69	full reaction; has preparation	C24H29ClN4O4; (S)-1-phenyl-ethylamine	C32H39N5O4		CC(C)(C)OC(=O)N1CCCC(CN(C(=O)C2=CC3=C(OCC3)C=C2)C2=CC=NC(Cl)=N2)C1.[H][C@@](C)(N)C1=CC=CC=C1>>C[C@H](NC1=NC=CC(=N1)N(CC1CCCN(C1)C(=O)OC(C)(C)C)C(=O)C1=CC=C2OCCC2=C1)C1=CC=CC=C1	
29438759	https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID%3D29438759&database=RX&origin=ReaxysOutput&ln=	(98 of 2869)	1	69	full reaction; has preparation	C24H29ClN4O4; (S)-1-phenyl-ethylamine	C32H39N5O4		CC(C)(C)OC(=O)N1CCCCC1CN(C(=O)C1=CC2=C(OCC2)C=C1)C1=CC=NC(Cl)=N1.[H][C@@](C)(N)C1=CC=CC=C1>>C[C@H](NC1=NC(=CC=N1)N(CC1CCCCN1C(=O)OC(C)(C)C)C(=O)C1=CC2=C(OCC2)C=C1)C1=CC=CC=C1	
